CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
New Zealand,NZL,20200326,C6: Stay at home requirements,2,1,"Level 4  Some people will need to go outside occasionally. For example, to take a short walk for exercise or mental wellbeing, or to visit local essential services like the doctor, pharmacy or supermarket.  /web/20200429110735/https://covid19.govt.nz/individuals-and-households/travelling-and-moving-around/leaving-your-house/  "
New Zealand,NZL,20200326,C7: Restrictions on internal movement,2,1,"Level 4  Travel between regions, including using domestic air services or Cook Strait ferries, is restricted to the following journeys: • Workers travelling to do essential work, • Those travelling for medical reasons, • Those who have an exemption to travel because of compassionate reasons, • Foreign nationals leaving New Zealand (except Cook Strait ferries), • New Zealanders resident in the Realm returning home, and • New Zealanders returning home after 14 days’ isolation/ quarantine at port of arrival. All other travel within region, or to other regions, is not allowed  Personal travel (including the use of private cars or public transport) is only permitted within territorial authority, and for essential personal movement as defined in Health Act order of 3 April 2020.  /web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf  "
New Zealand,NZL,20200326,E2: Debt/contract relief,1,,"'On Monday 23 March 2020 the Government announced a freeze to residential rent increases and greater protections for tenants against having their tenancies terminated.  This has been applied as law through the COVID-19 Response (Urgent Management Measures) Amendment Act 2020.  [...]  -There is now a freeze on rent increases.  -A rent increase notice from a landlord will not have the effect of increasing a tenant’s rent, unless the rent increase has already taken effect.  -Tenancies will not be terminated during the lock-down period  [...]  The measures took effect on Thursday, 26 March.'    http://web.archive.org/web/20200502163805/https://www.hud.govt.nz/residential-housing/covid-19-rent-freeze-and-tenancy-terminations/"
New Zealand,NZL,20200401,H2: Testing policy,2,," 'A new case definition for clincians has been issued. Anyone with respiratory symptoms that are consistent with COVID-19 can be tested, regardless of travel history or contact with a confirmed case. Doctors are advised to continue using their judgement.'    https://web.archive.org/web/20200402103353/https://www.newshub.co.nz/home/new-zealand/2020/04/coronavirus-ministry-of-health-confirms-51-new-cases-of-covid-19.html   (These measures have been applauded:  http://web.archive.org/web/20200416115942/https://www.newshub.co.nz/home/new-zealand/2020/04/coronavirus-broadening-covid-19-testing-criteria-applauded-by-public-health-expert.html)"
New Zealand,NZL,20200402,H2: Testing policy,2,,"'A new case definition for clincians has been issued. Anyone with respiratory symptoms that are consistent with COVID-19 can be tested, regardless of travel history or contact with a confirmed case. Doctors are advised to continue using their judgement.'      https://web.archive.org/web/20200402103353/https://www.newshub.co.nz/home/new-zealand/2020/04/coronavirus-ministry-of-health-confirms-51-new-cases-of-covid-19.html"
New Zealand,NZL,20200405,H3: Contact tracing,2,,"https://web.archive.org/web/20200406173706/https://www.health.govt.nz/news-media/media-releases/contact-tracing-forefront-fight-against-covid-19  As of 5 Apr.  The Ministry of Health says a significant increase in New Zealand's ability to carry out contact tracing is proving vital at the forefront of the fight against COVID-19, with hundreds of staff mobilised to carry out the work and 5 thousand close contacts tracked so far.  The Government's dedicated contact tracing service set up for COVID-19 is also now seeing more than 700 contacts being traced in a single day."
New Zealand,NZL,20200407,H6: Facial Coverings,0,,"New Zealand's Ministry of Health said it was waiting for further advice from the WHO before telling Kiwis to cover up. And while there's growing evidence even simple, non-fitted masks can help protect against the novel coronavirus, that doesn't mean they would be helpful here.  https://web.archive.org/web/20201108153945/https://www.stuff.co.nz/business/120849228/should-new-zealand-follow-other-countries-making-face-masks-mandatory"
New Zealand,NZL,20200416,H2: Testing policy,2,,"Scientists say more data on contact tracing and testing is needed to inform policy decisions regarding the response to COVID-19.         http://web.archive.org/web/20200416120754/https://www.rnz.co.nz/news/national/414354/covid-19-data-on-contact-tracing-tests-borders-needed-to-inform-lockdown-level-scientists"
New Zealand,NZL,20200416,H3: Contact tracing,2,,"Scientists say more data on contact tracing and testing is needed to inform policy decisions regarding the response to COVID-19.       http://web.archive.org/web/20200416120754/https://www.rnz.co.nz/news/national/414354/covid-19-data-on-contact-tracing-tests-borders-needed-to-inform-lockdown-level-scientists"
New Zealand,NZL,20200422,H6: Facial Coverings,0,,"If you want to wear a face mask, you should - if you don't want to wear a mask, that's also okay, Director-General of Health Dr Ashley Bloomfield reiterated during Thursday's daily COVID-19 update.  https://web.archive.org/web/20201001110814/https://www.newshub.co.nz/home/new-zealand/2020/04/coronavirus-the-ministry-of-health-s-current-verdict-on-face-masks-during-covid-19-pandemic.html"
New Zealand,NZL,20200427,H8: Protection of elderly people,2,1,"New Zealand moves to Alert level 3. Advice and resources for the elderly during Alert level 3 and 2 are available here: http://web.archive.org/web/20210109095242/https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-information-specific-audiences/covid-19-advice-older-people-and-their-family-and-whanau"
New Zealand,NZL,20200428,C2: Workplace closing,2,1,"Back to Level 3  your business cannot operate if it requires close physical contact.   Government agencies will not determine if individual businesses can operate, nor will they keep a register of businesses that meet the guidelines.  /web/20200429095621/https://covid19.govt.nz/businesses-and-employees/businesses-and-services/doing-business-at-alert-level-3/  "
New Zealand,NZL,20200428,C3: Cancel public events,2,1,"Level 3  Gatherings and events create a very high risk of transmitting COVID-19. At Alert Level 3, we are keeping tight restrictions on gatherings. The only permitted gatherings of up to 10 people are for:  funerals and tangihanga  wedding ceremonies, not receptions.  /web/20200429100225/https://covid19.govt.nz/alert-system/alert-level-3/  /web/20200429101439/https://covid19.govt.nz/communities/gatherings-and-events/  "
New Zealand,NZL,20200428,C4: Restrictions on gatherings,4,1,"Level 3  Gatherings and events create a very high risk of transmitting COVID-19. At Alert Level 3, we are keeping tight restrictions on gatherings. The only permitted gatherings of up to 10 people are for:  funerals and tangihanga  wedding ceremonies, not receptions.  /web/20200429100225/https://covid19.govt.nz/alert-system/alert-level-3/  /web/20200429101439/https://covid19.govt.nz/communities/gatherings-and-events/  "
New Zealand,NZL,20200428,C5: Close public transport,1,1,"Level 3  You can use public transport to travel within your local area, but only for the following reasons:  accessing local services and businesses  going to work or school (for those who have to)  low-risk exercise in your local area  visiting people in your extended bubble  travelling to permitted gatherings  /web/20200429105543/https://covid19.govt.nz/individuals-and-households/travelling-and-moving-around/public-private-and-active-transport/  "
New Zealand,NZL,20200428,C6: Stay at home requirements,2,1,"Level 3  Just like Alert Level 4, people should stay at home as much as possible except for exercise, going to work or school, or visiting local services like the doctor, pharmacy or supermarket. Don’t travel far from home, especially not to baches or second homes.   /web/20200429110735/https://covid19.govt.nz/individuals-and-households/travelling-and-moving-around/leaving-your-house/  "
New Zealand,NZL,20200428,C7: Restrictions on internal movement,2,1,"Level 3  Travel between regions is allowed for the following essential personal movement: • Workers travelling to do essential work, • Going to work or school (only in neighbouring region), • Shared bubble arrangements, • Relocating a home or business, • Those travelling for medical reasons, • Emergencies and giving effect to court orders, • Those who have an exemption to travel because of compassionate reasons, • Foreign nationals leaving New Zealand (except Cook Strait ferries), • New Zealanders resident in the Realm returning home, and • People arriving in New Zealand from overseas and returning home after 14 days’ isolation/quarantine at port of arrival (except air and marine crew). All other travel is not allowed  /web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf  "
New Zealand,NZL,20200429,C1: School closing,2,1,"New Zealand moves back down to Level 3 on 28th April. From Wednesday 29th April schools will reopen for children up to Year 10 who cannot study from home, or whose parents need to return to work  Under Alert Level 3 it will be safe for Early Learning/Education Centres and schools to open for children up to and including year 10, with appropriate public health measures in place. All young people in years 11–13 will continue to learn at home. Play centres and playgroups will be closed.  /web/20200429093936/https://covid19.govt.nz/individuals-and-households/parents-caregivers-whanau-and-teachers/education/  /web/20200429094134/https://www.theguardian.com/world/2020/apr/27/new-zealand-prepares-to-lift-strict-lockdown-after-eliminating-coronavirus  "
New Zealand,NZL,20200429,H3: Contact tracing,2,,"Health services use contact tracing to find people who may have been exposed to an infectious disease. There are two types of ‘contacts’ – close contacts and casual contacts. Health services give advice to both of these contact types on what they need to do.  https://web.archive.org/web/20200504120730/https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-novel-coronavirus-health-advice-general-public/contact-tracing-covid-19"
New Zealand,NZL,20200507,H6: Facial Coverings,0,,"""A high-level scientific review has explored the vexed issue of face masks – finding there's not enough evidence to recommend people wear them to protect against Covid-19.""      https://web.archive.org/web/20200831102959/https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12330388"
New Zealand,NZL,20200514,C1: School closing,1,1,"""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/    At Alert Level 2, it is safe to send your children to schools, early learning services and tertiary education. There will be appropriate measures in place.  ""Tertiary education facilities, schools and early learning centres are open for all age groups."" Note that schools will still provide distance learning at this phase, for children who are still self-isolating.  Source: https://archive.fo/RyYwu"
New Zealand,NZL,20200514,C2: Workplace closing,0,,"""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/    Guidance for each alert level can be found at https://web.archive.org/web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf    All workplaces are allowed to operate at alert level 2, provided they can do so safely. Working from home is encouraged where possible, but businesses are allowed to operate their physical premises and provide all services (including close contact services and services in people's homes) so long as they meet public health and distancing standards."
New Zealand,NZL,20200514,C3: Cancel public events,1,1,"Public venues including stadiums and event facilities may open (to a limit of 100 customers at a time) so long as they maintain full participant records and 1 meter social distancing.    ""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/    Guidance for each alert level can be found at https://web.archive.org/web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf"
New Zealand,NZL,20200514,C4: Restrictions on gatherings,3,1,"""All gatherings (such as weddings, birthdays, baby showers) restricted to 10 people, except funerals and tangihanga which can have a maximum of  50 people if registered with the Ministry of Health""    ""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/    Guidance for each alert level can be found at https://web.archive.org/web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf"
New Zealand,NZL,20200514,C5: Close public transport,0,,"New Zealand has reduced its alert level to '2', which only requires ""Appropriate physical distancing and other risk mitigating measures in place on public transport and aircraft as agreed by relevant agencies.""    ""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/    Guidance for each alert level can be found at https://web.archive.org/web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf"
New Zealand,NZL,20200514,C6: Stay at home requirements,0,,"""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/  New Zealand's relaxed stay at home guidance is now ""Leave home, but in a safe way.""    Guidance for each alert level can be found at https://web.archive.org/web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf"
New Zealand,NZL,20200514,C7: Restrictions on internal movement,0,,"""New Zealand moved to Alert Level 2 at 11:59pm on Wednesday 13 May.""  https://web.archive.org/web/20200517163106/https://covid19.govt.nz/    ""You can travel, but do it in a safe way."" New Zealand no longer has any restrictions on internal travel, other than enforcement of distancing and other public health measures on public transportation.     Guidance for each alert level can be found at https://web.archive.org/web/20200429110819/https://covid19.govt.nz/assets/resources/tables/COVID-19-alert-levels-detailed.pdf"
New Zealand,NZL,20200514,C8: International travel controls,4,,"The recent switch to Alert Level 2 retains strict border closure with few exceptions (requiring quarantine) eg for medical staff and spouses or dependents of New Zealand residents.    https://web.archive.org/web/20200517171348/https://www.immigration.govt.nz/about-us/covid-19/border-closures-and-exceptions"
New Zealand,NZL,20200525,E1: Income support,2,0,"""25 May 2020  The COVID-19 Income Relief Payment will help soften the shock and minimise disruption from sudden unemployment, giving people time to look for other work or retrain.    The payment will be available for 12 weeks from 8 June for anyone who has lost their job due to the impact of COVID-19 since March 1. It will pay $490 a week to those who lost full-time work and $250 for part-time. The payment will not be taxed.""    http://web.archive.org/web/20200602035406/https://covid19.govt.nz/latest-updates/new-payment-for-new-zealanders-who-have-lost-their-job-due-to-covid-19/"
New Zealand,NZL,20200529,C4: Restrictions on gatherings,2,1,"Friday 29 May 2020. Amendments to Alert Level 2 —  part of the gradual easing of restrictions that will happen as we move towards Alert Level 1.    ""Social gatherings can be held with up to 100 people    The limit for social gatherings will be lifted to 100 people. These include events at home and outside of home like religious services, parties, weddings, tangihanga and funerals. It is important everyone keeps playing it safe.    This means: While hospitality businesses continue to have the 100 person limit per defined space, group bookings of more than 10 people will be permitted, but the 3 S’s — seated, separated, single-server — still apply. A funeral or tangihanga will also have a 100 person limit, and organisers are no longer required to apply to the Ministry of Health to hold one. Social gatherings at a private dwelling will be able to have a maximum of 100 people. A business or responsible individual, in charge of a social gathering, must ensure records are kept for contact tracing purposes, except where every person in a gathering knows each other. This includes in your home, community hall, or other such space. Participating in community sport will also become easier, with greater numbers of people able to gather up to a limit of 100 people. Requirements for contact tracing still remain. Workers providing a service to a social gathering, such as waiters at a wedding, are not included in the 100 person limit.""    /web/20200602033409/https://covid19.govt.nz/latest-updates/alert-level-2-changes-confirmed-for-friday-29-may/"
New Zealand,NZL,20200608,C3: Cancel public events,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200610203251/https://uniteforrecovery.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200608,C4: Restrictions on gatherings,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200610203251/https://uniteforrecovery.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200608,H6: Facial Coverings,0,,"New Zealand moved in Alert Level 1 from June 8, which does not require face masks.   ""Face coverings are not needed at Alert Level 1   At Alert Level 1, you do not need to wear face coverings because there is no evidence of community transmission of COVID-19.  You should be prepared by having a supply of face coverings for everyone who usually lives in your household. Add some to your household emergency kit.""     https://web.archive.org/web/20200831101114/https://covid19.govt.nz/health-and-wellbeing/protect-yourself-and-others/wear-a-face-covering/    https://web.archive.org/web/20200831101427/https://www.rnz.co.nz/news/national/418556/covid-19-what-you-need-to-know-about-alert-level-1"
New Zealand,NZL,20200611,C8: International travel controls,4,,"Only New Zealand residents and citizens (and their children and partners) are permitted to enter New Zealand. This includes the Realm countries (the Cook Islands, Niue, Tokelau), Australian citizens and permanent residents ordinarily resident in New Zealand.    Airline and marine crew are also exempt from managed isolation in some cases.    People from any other countries can’t enter New Zealand at this time, unless they have specific grounds for exemption, such as being essential workers or for medical reasons. These people will need to apply to Immigration New Zealand for an exception to the border closure.    Apply to Immigration for an exception to the border closure    Every person entering New Zealand from another country must remain in managed isolation or quarantine for at least 14 days.    https://web.archive.org/web/20200618135506/https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-current-situation/covid-19-border-controls"
New Zealand,NZL,20200611,E1: Income support,2,0,"Background. As of June 4, New Zealand had 1,504 confirmed and probable cases of COVID-19, and 22 deaths. On March 25, 2020, New Zealand moved to Alert Level 4 restrictions after domestic transmission of the virus was found. The authorities declared a state of emergency and implemented strong containment measures including the closure of all non-essential businesses, cancellation of all events and gatherings, closure of schools, and cancellation of discretionary domestic air travel. This followed the closure of all borders and entry ports to non-residents on 19 March with returning citizens and residents required to self-isolate, and since 10 April to enter into two weeks of supervised quarantine. New Zealand’s economy was strongly affected by the decline in Chinese tourists in the first quarter (usually the high season due to Chinese New Year). In addition, merchandise exports to China declined in the first quarter of the year by 12 percent compared with the last quarter of 2019.    Reopening of the economy. The country moved to Alert Level 2 on May 14, lifting lock-down restrictions and maintaining social distancing in public and for private gatherings of more than 10 people, and 50 people for funerals. Schools reopened fully on 18 May, while bars reopened on May 21. Businesses re-opened with health and social distancing requirements, and domestic travel has been allowed. The borders remain closed to all but New Zealand residents, who must isolate in dedicated facilities for 14 days upon entry. The country had previously moved to Alert Level 3 from Alert Level 4 on April 28, allowing many businesses to re-open, though without physical contact to customers, and schools to re-open with limited capacity. People have been encouraged to continue to stay and work from home if possible. With almost no remaining active COVID-19 cases, cabinet is considering to move to Alert Level 1 on June 8, which would imply few remaining domestic restrictions but continued border closure.      Key Policy Responses as of June 4, 2020    FISCAL  With the FY2020-21 budget and previous fiscal packages, the government has announced fiscal measures amounting to a total of NZ$62.1 billion (21.3 percent of GDP) through FY2023-24, of which NZ$20.5 billion will be disbursed by end-June. The total amount includes the NZ$50 billion COVID-19 Response and Recovery Fund, a majority of which is yet to be allocated to specific spending programs. Already specified fiscal measures include: (i) healthcare-related spending to reinforce capacity (NZ$0.5 billion or 0.2 percent of GDP); (ii) a permanent increase in social spending to protect vulnerable people (total NZ$2.4 billion or 0.8 percent of GDP); (iii) a lump sum 12-week wage subsidy to support employers severely affected by the impact of COVID-19 (NZ$15.2 billion or 5.2 percent of GDP); (iv) income relief payment to support people who lost their jobs (NZ$3.1 billion or 1 percent of GDP); (v) a permanent change in business taxes to help cashflow (NZ$2.8 billion or 1.0 percent of GDP); (vi) infrastructure investment (NZ$3 billion or 1 percent of GDP); (vii) a temporary tax loss carry-back scheme (NZ$3.1 billion or 1.1 percent of GDP); and (viii) support for the aviation sector (NZ$0.6 billion or 0.2 percent of GDP). The government has also approved a NZ$0.9 billion debt funding agreement (convertible to equity) with Air New Zealand to ensure continued freight operations, domestic flights and limited international flights. The New Zealand government also provides loans of up to NZ$100,000 to small businesses that employ 50 or less employees. In addition, on March 28 the government announced temporary removal of tariffs on all medical and hygiene imports needed for the COVID-19 response.    https://web.archive.org/web/20200618135750/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
New Zealand,NZL,20200611,E2: Debt/contract relief,1,,"MONETARY AND MACRO-FINANCIAL  The Reserve Bank of New Zealand (RBNZ) kept the official cash rate (OCR) unchanged at 0.25 percent on May 13 and signaled its intention to keep the OCR at this level for at least a year. The OCR was reduced by 75 basis points to 0.25 percent on March 17. The RBNZ has also announced a near doubling of the Large-Scale Asset Purchase program (LSAP) to purchase government bonds and Local Government Funding Agency (LGFA) in the secondary market up to $60 billion over the next 12 months. The RBNZ has doubled the overdraft on the crown settlement account to NZ$10 billion for April-June to meet the government's short-term cash needs.    The RBNZ has been providing liquidity in the FX swap market and re-established a temporary US dollar swap line (US$30 billion) with the U.S. Federal Reserve. The RBNZ has established a new Term Auction Facility (TAF), which allows banks access to collateralized loans of up to 12 months, and announced a corporate facility in which the RBNZ will offer up to NZ$500 million per week in open market operations with banks against corporate paper and asset-backed securities for 3 months. The RBNZ also introduced a Term Lending Facility (TLF), a longer-term funding scheme for banks at 0.25 percent for up to 3 years duration, available to use for six months from May 26. Access to the TLF is linked to each banks’ lending under the Business Finance Guarantee Scheme (see below) and will require approved eligible collateral. The RBNZ has reduced bank’s core funding ratio requirement to 50 percent from 75 percent to help banks make credit available.    To further support the stability of the financial system, the start date for a regulatory change requiring higher capital for banks has been postponed for 12 months, to July 2021 (to support up to about NZ$47 billion of additional lending), with other regulatory initiatives in the pipeline also put on hold for at least six months. The RNBZ has also agreed with the banks that during this period there will be no dividend payments on ordinary shares and redemption of non-CET1 capital instruments. The RBNZ has removed, effective as of May 1, mortgage loan-to-value ratio (LVR) restrictions for the next 12 months.    The New Zealand government, the RBNZ, and the New Zealand Bankers Association have also announced a number of financial measures to support SMEs and homeowners. These include six-month principal and interest repayment deferrals to mortgage holders and SMEs affected by COVID-19 and a NZ$6.25 billion Business Finance Guarantee Scheme for SME loans, in which the government covers 80 percent of the credit risk.    Other related measures taken by the government that could contribute to financial stability include a six-month freeze on residential rent increases and increased protections for tenants for termination of tenancies. The government has also committed to a temporary law change to enable businesses to put existing debt into hibernation for six months.    https://web.archive.org/web/20200618135750/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
New Zealand,NZL,20200611,H1: Public information campaigns,2,1,"https://web.archive.org/web/20200618135948/https://uniteforrecovery.govt.nz/"
New Zealand,NZL,20200611,H2: Testing policy,2,,"https://web.archive.org/web/20200618140344/https://uniteforrecovery.govt.nz/covid-19/about-covid-19/covid-19-testing/"
New Zealand,NZL,20200611,H3: Contact tracing,2,,"https://web.archive.org/web/20200618140210/https://uniteforrecovery.govt.nz/covid-19/about-covid-19/covid-19-contact-tracing/"
New Zealand,NZL,20200617,H6: Facial Coverings,0,,"The Ministry of Health and Air New Zealand are yet to adopt international guidance recommending face masks are worn for air travel despite major carriers making them compulsory for passengers and crew.  https://web.archive.org/web/20200713063732/https://www.stuff.co.nz/business/industries/121854013/air-nz-maintains-optional-face-mask-stance-while-major-airlines-make-them-compulsory"
New Zealand,NZL,20200618,H6: Facial Coverings,0,,"The Ministry of Health has changed its stance on face masks on planes.  All passengers travelling to New Zealand from Australia are now required to wear face masks during flights as an additional precaution.  During today's press conference, director-general of health Ashley Bloomfield said he had asked that wearing face masks on flights from Australia become mandatory as Australia was a major transit hub for passengers travelling long haul, including from Britain, where Covid-19 cases and death rates are among the highest in Europe.  However, since this isn't really a measure for *inside* NZ, 0 maintained.  https://web.archive.org/web/20201108154807/https://www.nzherald.co.nz/business/covid-19-coronavirus-all-transtasman-air-passengers-must-wear-face-masks/35BEMDKM3Z526BYFVS5W43X6BE/"
New Zealand,NZL,20200627,C1: School closing,0,,"'At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.'  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,C2: Workplace closing,0,,"'At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.'  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,C3: Cancel public events,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,C4: Restrictions on gatherings,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,C5: Close public transport,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,C6: Stay at home requirements,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,C7: Restrictions on internal movement,0,,"At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  https://web.archive.org/web/20200709095556/https://covid19.govt.nz/covid-19/covid-19-alert-system/alert-level-1/"
New Zealand,NZL,20200627,E1: Income support,2,0,"Employers and sole traders could apply for the Wage Subsidy before 10 June 2020. The Wage Subsidy Extension will be available for eight weeks, between 10 June 2020 and 1 September 2020. It will be paid at the same weekly rate as the Wage Subsidy.  https://web.archive.org/web/20200622173227/https://www.workandincome.govt.nz/covid-19/wage-subsidy/index.html"
New Zealand,NZL,20200627,E2: Debt/contract relief,1,,"New Zealand’s retail banks are offering to defer repayments for all residential mortgages for up to six months for customers financially affected by COVID-19.  https://web.archive.org/web/20200709110022/https://covid19.govt.nz/business-work-and-money/financial-support/financial-support-for-individuals-and-whanau/    If you get a mortgage repayment deferral from your bank you will not need to make principal and interest payments on your loan for up to six months.  "
New Zealand,NZL,20200627,H2: Testing policy,2,,"The highest priority for testing is to test people who are symptomatic and have:  been in contact with a confirmed or probable case, travelled internationally in the past 14 days, had direct contact with a person who has travelled overseas (this could include Customs, Immigration and Managed Isolation and Quarantine staff), worked on an international aircraft or shipping vessel, cleaned at an international airport or maritime port in areas visited by international arrivals  https://web.archive.org/web/20200709110440/https://covid19.govt.nz/covid-19/about-covid-19/covid-19-testing/"
New Zealand,NZL,20200627,H3: Contact tracing,2,,"The Ministry of Health and district health boards will continue to trace people who may have been in contact with anyone who has COVID-19.  https://web.archive.org/web/20200709070605/https://covid19.govt.nz/covid-19/about-covid-19/covid-19-contact-tracing/"
New Zealand,NZL,20200710,C1: School closing,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C2: Workplace closing,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C3: Cancel public events,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C4: Restrictions on gatherings,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C5: Close public transport,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C6: Stay at home requirements,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C7: Restrictions on internal movement,0,,"New Zealand moved to Alert Level 1 at 11:59pm on Monday 8 June. At Alert Level 1, everyone can return without restriction to work, school, sports and domestic travel, and you can get together with as many people as you want.  However, as new cases emerge, the government has unveiled a “Stamp it Out” plan on July 15th to prepare for any possible community spreading.   http://web.archive.org/web/20200718132417/https://covid19.govt.nz/covid-19/restrictions/alert-level-1/  "
New Zealand,NZL,20200710,C8: International travel controls,4,,"The border is closed, except for New Zealand citizens and residents, and a small number of limited exceptions — such as critical workers.  link: http://web.archive.org/web/20200718140846/https://www.immigration.govt.nz/about-us/covid-19/border-closures-and-exceptions"
